,name,genres,publisher,developer,price
509647,Rocksmith® 2014 Edition – Remastered – Zombie Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,9.99
509648,Rocksmith® 2014 Edition - Remastered – Panic! At The Disco - “Ballad of Mona Lisa”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509649,Rocksmith® 2014 Edition - Remastered – Steel Panther - “Eyes of a Panther”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509650,Rocksmith® 2014 Edition - Remastered – Iggy and The Stooges - “Search and Destroy”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509651,Rocksmith® 2014 Edition - Remastered – Marcy Playground - “Sex and Candy”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509652,Rocksmith® 2014 Edition – Remastered – Variety Song Pack V,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,9.99
509653,Rocksmith® 2014 Edition - Remastered – Poison - “Talk Dirty To Me”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509654,Rocksmith® 2014 Edition - Remastered – Kenny Loggins - “Danger Zone”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509655,Rocksmith® 2014 Edition - Remastered – Cinderella - “Nobody’s Fool”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509656,Rocksmith® 2014 Edition - Remastered – Robert Palmer - “Addicted To Love”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509657,Rocksmith® 2014 Edition - Remastered – Survivor - “Burning Heart”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509658,Rocksmith® 2014 Edition – Remastered – UBI30: 1986 Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,11.99
509659,Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan &amp; Double Trouble - “Pride and Joy”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509660,Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan &amp; Double Trouble - “Texas Flood”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509661,Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan &amp; Double Trouble - “Cold Shot”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509662,Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan &amp; Double Trouble - “Scuttle Buttin’”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509663,Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan &amp; Double Trouble - “Couldn’t Stand the Weather”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509664,Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan &amp; Double Trouble Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,11.99
509665,Rocksmith® 2014 Edition – Remastered – AWOLNATION - “Sail”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509666,Rocksmith® 2014 Edition – Remastered – WALK THE MOON - “Shut Up And Dance”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509667,Rocksmith® 2014 Edition – Remastered – Black Veil Brides - “In The End”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509668,Rocksmith® 2014 Edition – Remastered – 2010s Mix Song Pack II,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,7.99
509669,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “Jumper”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509670,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “Semi-Charmed Life”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509671,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “How’s It Going To Be”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509672,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “Never Let You Go,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509673,Rocksmith® 2014 Edition – Remastered – Third Eye Blind Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,9.99
509674,Rocksmith® 2014 Edition - Remastered – Brian Setzer - “Stray Cat Strut”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509675,Rocksmith® 2014 Edition - Remastered – The Fall of Troy - “F.C.P.R.E.M.I.X.”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509676,Rocksmith® 2014 Edition - Remastered – Gin Blossoms - “Hey Jealousy”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509677,Rocksmith® 2014 Edition - Remastered – David Bowie - “Suffragette City”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509678,Rocksmith® 2014 Edition – Remastered – Variety Song Pack VI,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,9.99
509679,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Bad Moon Rising”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509680,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Fortunate Son”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509681,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Proud Mary”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509682,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,7.99
509683,Rocksmith® 2014 Edition – Remastered – Green Day - “Good Riddance (Time of Your Life)”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509684,Rocksmith® 2014 Edition – Remastered – Green Day - “21 Guns”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509685,Rocksmith® 2014 Edition – Remastered – Green Day - “Wake Me Up When September Ends”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509686,Rocksmith® 2014 Edition – Remastered – Green Day - “Longview”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509687,Rocksmith® 2014 Edition – Remastered – Green Day - “Bang Bang”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509688,Rocksmith® 2014 Edition – Remastered – Green Day Song Pack II,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,11.99
509689,Rocksmith® 2014 Edition – Remastered – U2 - “With or Without You”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509690,Rocksmith® 2014 Edition – Remastered – U2 - “Sunday Bloody Sunday”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509691,Rocksmith® 2014 Edition – Remastered – U2 - “Where the Streets Have No Name”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509692,Rocksmith® 2014 Edition – Remastered – U2 - “Beautiful Day”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509693,Rocksmith® 2014 Edition – Remastered – U2 - “Vertigo”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509694,Rocksmith® 2014 Edition – Remastered – U2 Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,11.99
509695,Rocksmith® 2014 Edition – Remastered – Jefferson Airplane - “Somebody To Love”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509696,Rocksmith® 2014 Edition – Remastered – Booker T. &amp; the M.G.’s - “Green Onions”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509697,Rocksmith® 2014 Edition – Remastered – The Mamas &amp; The Papas - “California Dreamin’”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509698,Rocksmith® 2014 Edition – Remastered – 60s Mix Song Pack II,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,7.99
509699,"Rocksmith® 2014 Edition  - Remastered – blink-182 - ""I Miss You""","['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509700,Rocksmith® 2014 Edition – Remastered – blink-182 - “Adam’s Song”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509701,Rocksmith® 2014 Edition – Remastered – blink-182 - “The Rock Show”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509702,Rocksmith® 2014 Edition – Remastered – blink-182 - “First Date”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509703,Rocksmith® 2014 Edition – Remastered – blink-182 - “Feeling This”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509704,Rocksmith® 2014 Edition – Remastered – blink-182 Song Pack II,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,11.99
509705,Rocksmith® 2014 Edition – Remastered – OneRepublic - “Counting Stars”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509706,Rocksmith® 2014 Edition – Remastered – The Calling - “Wherever You Will Go”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509707,Rocksmith® 2014 Edition – Remastered – Modern English - “I Melt With You”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509708,Rocksmith® 2014 Edition – Remastered – Rage Against the Machine - “Take the Power Back”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509709,Rocksmith® 2014 Edition – Remastered – Variety Song Pack VII,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,9.99
509710,Rocksmith® 2014 Edition – Remastered – Evanescence - “My Immortal”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509711,Rocksmith® 2014 Edition – Remastered – Evanescence - “Going Under”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509712,Rocksmith® 2014 Edition – Remastered – Evanescence - “Everybody’s Fool”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509713,Rocksmith® 2014 Edition – Remastered – Evanescence Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,7.99
509714,Rocksmith® 2014 Edition – Remastered – Simple Minds - “Don’t You (Forget About Me)”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509715,Rocksmith® 2014 Edition – Remastered – Kenny Loggins - “Footloose”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509716,Rocksmith® 2014 Edition – Remastered – Twisted Sister - “I Wanna Rock”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509717,Rocksmith® 2014 Edition – Remastered – 80s Mix Song Pack II,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,7.99
509718,Rocksmith® 2014 Edition – Remastered – Coldplay - “The Scientist”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509719,Rocksmith® 2014 Edition – Remastered – Coldplay - “Yellow”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509720,Rocksmith® 2014 Edition – Remastered – Coldplay - “Fix You”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509721,Rocksmith® 2014 Edition – Remastered – Coldplay - “Viva La Vida”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509722,Rocksmith® 2014 Edition – Remastered – Coldplay - “Clocks”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509723,Rocksmith® 2014 Edition – Remastered – Coldplay - “In My Place”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509724,Rocksmith® 2014 Edition – Remastered – Coldplay Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,13.99
509725,Rocksmith® 2014 Edition – Remastered – Beastie Boys - “No Sleep Till Brooklyn”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509726,Rocksmith® 2014 Edition – Remastered – Beastie Boys - “Fight For Your Right”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509727,Rocksmith® 2014 Edition – Remastered – Beastie Boys - “Sabotage”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509728,Rocksmith® 2014 Edition – Remastered – Beastie Boys Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,7.99
509729,Rocksmith® 2014 Edition – Remastered – Candlebox - “Far Behind”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509730,Rocksmith® 2014 Edition – Remastered – Tears for Fears - “Everybody Wants to Rule the World”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509731,Rocksmith® 2014 Edition – Remastered – Kasabian - “Underdog”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509732,Rocksmith® 2014 Edition – Remastered – Steppenwolf - “Magic Carpet Ride”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509733,Rocksmith® 2014 Edition – Remastered – Variety Song Pack VIII,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,9.99
509734,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “Complicated”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509735,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “I’m with You”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509736,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “Sk8er Boi”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509737,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “My Happy Ending”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509738,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “When You’re Gone”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509739,Rocksmith® 2014 Edition – Remastered – Avril Lavigne Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,11.99
509740,Rocksmith® 2014 Edition – Remastered – Eve 6 - “Inside Out”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509741,Rocksmith® 2014 Edition – Remastered – Tonic - “If You Could Only See”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509742,Rocksmith® 2014 Edition – Remastered – Hole - “Violet”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509743,Rocksmith® 2014 Edition – Remastered – 90s Mix Song Pack II,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,7.99
509744,Rocksmith® 2014 Edition – Remastered – Skid Row - “18 And Life”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509745,Rocksmith® 2014 Edition – Remastered – Skid Row - “I Remember You”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509746,Rocksmith® 2014 Edition – Remastered – Skid Row - “Youth Gone Wild”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509747,Rocksmith® 2014 Edition – Remastered – Skid Row - “Monkey Business”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509748,Rocksmith® 2014 Edition – Remastered – Skid Row - “Slave to the Grind”,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,2.99
509749,Rocksmith® 2014 Edition – Remastered – Skid Row Song Pack,"['Casual', 'Simulation']",Ubisoft - San Francisco,0,11.99
509770,PostCollapse,"['Adventure', 'Indie', 'Simulation', 'Early Access']",Ambiera,Ambiera,7.99
509780,Fire Arrow Plus,"['Action', 'Indie']",Team Grybanser Fox,Team Grybanser Fox,4.99
509820,Super Grav,"['Action', 'Adventure', 'Indie', 'Racing']",DemonStudios,DemonStudios,9.99
509830,Evil Robots From N1M,"['Action', 'Adventure', 'Indie']",Jake Conner,Jake Conner,1.95
509850,Bumper,"['Action', 'Casual', 'Indie']",Artur Rezende,Artur Rezende,0.99
509860,Baezult,"['Adventure', 'Indie']",Atapki,Atapki,0.0
509880,"The End o,,,o","['Action', 'Adventure', 'Indie']",xrrawva,xrrawva,0.0
509890,Heroes of Issachar - Developer's Edition,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Blue Mana,Blue Mana,9.99
509900,Pixel Puzzles Ultimate - Puzzle Pack: Thailand,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",DL Softworks,KISS ltd,3.99
509910,Night Vigil,"['RPG', 'Strategy']",Drew Radley,My Insomnia Presents,4.99
509920,Doc Apocalypse,"['Adventure', 'Indie']",Midian Design,Screen 7,2.99
509930,NightmareZ,"['Action', 'Indie']",Anamik Majumdar,Anamik Majumdar,3.99
509960,Pinga Ponga,"['Action', 'Casual', 'Indie']",Mustache Games,Mustache Games,0.99
509980,BIGFOOT,"['Adventure', 'Indie', 'Early Access']",CyberLight,CyberLight,15.99
510040,A Matter of Murder,"['Adventure', 'Casual', 'Indie']",Worthing &amp; Moncrieff,Worthing &amp; Moncrieff,2.99
510050,You Have 10 Seconds,"['Free to Play', 'Indie']",tamationgames,tamationgames,0.0
510060,Punch Bomb,"['Early Access', 'Action', 'Indie', 'VR']",0,0,6.99
510070,Shiperoids,"['Action', 'Casual', 'Indie']",Frizzank,Frizzank,0.99
510080,Worldy Cup,"['Early Access', 'Indie', 'Sports', 'Action', 'VR', 'Football', 'Soccer', 'Voxel', 'Singleplayer']",0,0,4.99
510090,Hybrid Wars Upgrade Pack,['Action'],Extreme Developers,WG Labs,5.99
510100,Eternal Destiny - The Salem Witches: Those who Devour Fear,['Strategy'],Office 5656,Degica,2.99
510110,New Yankee in King Arthur's Court 2,"['Casual', 'Simulation', 'Strategy']","Rionix,Alawar Entertainment",Buka Entertainment,3.99
510120,Modding Tool Add-on - Power &amp; Revolution DLC,"['Simulation', 'Strategy']",Eversim,0,15.99
510130,Power Link VR,"['Casual', 'Simulation', 'Sports', 'Indie', 'VR']",0,0,0.0
510180,NDE Rescue,"['Action', 'Strategy']",6L6 Interactive,KSCM Consulting,7.99
510190,Lazarus,"['Action', 'Free to Play', 'Massively Multiplayer', 'Early Access']",Spilt Milk Studios Ltd,Spilt Milk Studios Ltd,0.0
510200,RPG Maker MV - Frontier Works: Futuristic Heroes and BGM,"['Design &amp; Illustration', 'Web Publishing']","KADOKAWA,Yoji Ojima,Frontier Works",Degica,19.99
510220,Forgotten Heroes,"['RPG', 'Strategy']",Epic Fire,Neon Green Pin Games,0.99
510240,forma.8,"['Action', 'Adventure', 'Indie']",MixedBag Srl,MixedBag Srl,9.99
510250,Super Destronaut,"['Action', 'Adventure', 'Casual', 'Indie']",Petite Games,Petite Games,1.99
510280,Orange Adventure,"['Adventure', 'Indie']",Indio Games,Indio Games,2.99
510290,DEXED,"['Action', 'VR']",0,0,9.99
510310,Intrude - Soundtrack,['Indie'],Mikael Kinnander,0,0.0
510320,Conflict of Heroes: Awakening the Bear,"['Simulation', 'Strategy']",Western Civilization Software,Slitherine Ltd.,29.99
510330,Shotgun Raiders,['Indie'],PileOfCrab,PileOfCrab,2.99
510360,Recession,"['Action', 'Indie', 'Early Access']",Super Strong Games,Super Strong Games,9.99
510370,Dragon Souls,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG', 'Strategy']",Avant Games,Avant Games,0.0
510380,GoVenture MICRO BUSINESS,"['Casual', 'Indie', 'Simulation', 'Strategy']",MediaSpark,MediaSpark,9.99
510390,Unknown Fate,"['Adventure', 'Indie']",0,0,0.0
510400,Virtual Battlemap DLC - Caves,"['Design &amp; Illustration', 'Utilities']",Dragom,Dragom,12.99
510410,Cogs and Cowboys,"['Early Access', 'Action', 'Adventure', 'VR']",0,0,5.99
510450,Fantasy Grounds - Darkwoulfe's Token Pack Volume 13,"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,4.99
510510,WWE 2K17,"['Simulation', 'Sports']","Visual Concepts,Yuke's Co., LTD",2K,49.99
510520,Little Red Lie,"['Adventure', 'Indie']",WZOGI,WZOGI,9.99
510530,8-Bit Hordes - Soundtrack,"['Indie', 'Simulation', 'Strategy']",Petroglyph,Petroglyph,3.99
510550,Congo Merc,['Strategy'],Dreamwalker Games,HexWar Games,4.99
510570,CURSE,"['Adventure', 'Indie']",Stormlord Games,Stormlord Games,6.99
510600,Blade Ballet Soundtrack,"['Action', 'Casual', 'Indie']",DreamSail Games,DreamSail Games,4.99
510610,Koi-Koi Japan : UKIYOE tours Vol.1,['Casual'],Zoo Corporation,Zoo Corporation,1.99
510620,THOTH,"['Action', 'Indie']",Carlsen Games,Double Fine Presents,7.99
510630,Soccer Manager 2017,"['Free to Play', 'Indie', 'Sports', 'Strategy']",Soccer Manager Ltd,Soccer Manager Ltd,0.0
510650,Eventide 2: The Sorcerers Mirror,"['Adventure', 'Casual']",The House of Fables,Artifex Mundi,9.99
510700,Armor Clash VR,"['Strategy', 'Action', 'Indie', 'Simulation', 'VR']",0,0,4.99
510710,Bloxiq VR,"['Strategy', 'Indie', 'Casual', 'Puzzle', 'VR']",0,0,14.99
510740,Konrad the Kitten,"['Early Access', 'Casual', 'Simulation', 'Indie', 'VR']",0,0,9.99
510750,Driftwood The Visual Novel,"['Casual', 'Free to Play', 'Indie', 'Simulation']",Wakagana,Wakagana,0.0
